userId,name,gender,age,occupation,zip_code
12112,Scott Bell,M,48,3,65244
12167,Amanda Knapp,F,21,8,32387
12200,Kelly Anderson,M,55,1,16509
12221,Allison Vang,F,45,21,41781
12244,Joanne Pittman,F,41,7,71275
12261,Billy Peterson,M,56,24,87552
12266,Jennifer Watson,F,17,11,47425
12272,Michael Powers,M,21,8,50877
12289,Matthew Vazquez,M,14,23,79296
12294,Stephen Skinner,M,42,22,08445
12320,Dennis Atkinson,M,50,15,11345
12327,Thomas House,M,62,22,10943
12373,Shelley Mcclain,F,28,5,21167
12377,James Dixon,M,16,6,43371
12405,Joseph Pierce,M,28,14,96641
12409,Joanne Perry,F,48,5,36132
12458,Robert Wyatt,M,41,21,71402
12470,Brandon Ross,M,68,12,28764
12517,Timothy Johnson,M,65,2,72463
12529,Marcus Turner,M,42,24,85888
12552,Steven Johnson,M,50,26,32737
12591,Hannah Marshall,F,58,21,03670
12607,Michael Hubbard,M,31,9,79750
12629,Andrew Young,M,13,15,75028
12633,Kristy Raymond,F,17,27,99285
12647,Brianna Lopez,F,37,12,14827
12648,Tiffany Williams,F,46,25,82093
12666,Jeff Bishop,M,56,17,99271
12667,Diana Mills,F,21,18,97157
12697,Shane Church,M,65,15,99495
12701,Jennifer Martin,F,52,12,58212
12717,Nicole Garcia,F,65,8,81077
12756,Amanda Potter,F,63,9,37391
12798,Sarah Lee,F,15,4,81633
12810,Lynn Smith,F,45,30,91307
12832,Kimberly Brooks,F,61,19,76306
12857,Benjamin Ramos,M,53,22,44402
12858,Kyle Bowers,M,23,1,58173
12880,Jeffrey Evans,M,56,21,87919
12899,Dawn Stokes,F,55,8,63487
12905,Sarah Levy,F,27,16,33594
12925,Virginia Pace,F,47,14,83689
12939,Joshua Crosby,M,67,13,11996
12976,Justin Phillips,M,25,14,83057
12979,John Blackburn,M,44,1,14866
13011,Rodney Cohen,M,19,13,61768
13031,Katherine Romero,F,48,24,48842
13076,Michael Flores,M,60,26,21586
13086,Benjamin Hodges,M,45,11,16640
13117,Richard Peck,M,41,2,14978
13126,Matthew Boyd,M,19,25,86216
13131,Tyler Keith,M,61,23,31247
13148,Christopher Ford,M,16,6,40564
13229,Lisa Howard,F,24,17,16830
13243,Kelly Kane,F,41,2,60348
13272,Amanda Santiago,F,43,1,07639
13278,Debra Mills,F,63,11,54812
13280,Patricia Jones,F,37,11,90539
13290,David Stein,M,64,10,98484
13300,Crystal Wells,F,55,11,80420
13337,Margaret Scott,F,49,6,55678
13368,Megan Martin,F,59,29,25271
13373,Emily Walters,F,56,10,11891
13410,Jamie Rivera,M,42,18,37209
13423,Barry Salazar,M,48,20,67226
13442,Kevin Richardson,M,57,6,58913
13501,Jeffery Stark,M,29,20,07874
13502,Anna Phillips,F,61,18,26122
13514,Kenneth Hines,M,46,25,33252
13544,Christopher Harris,M,32,30,89910
13551,Adam Kelly,M,49,19,13545
13565,Derrick Russell,M,58,26,65011
13570,Timothy Delgado,M,60,22,40875
13602,Jordan Garza,M,66,24,86299
13607,Barbara Moore,F,49,2,02404
13622,Alexa Santos,F,47,16,99436
13633,Brianna Owens,F,22,4,11098
13657,Michelle Gonzalez,F,64,8,19293
13669,Steven Brown,M,68,19,20072
13676,Brian Griffith,M,54,19,65716
13682,Robert Jimenez,M,39,6,38682
13700,Rita Murphy,F,48,26,86426
13706,Patrick Spencer,M,21,21,78529
13737,Scott Ball,M,60,6,79041
13788,Lucas Salas,M,24,8,19849
13789,James Garcia,M,18,2,94716
13821,Nicole Schroeder,F,56,10,72255
13847,John Taylor,M,13,29,81965
13849,Austin Parker,M,39,18,51391
13873,Jill Murphy,F,55,26,89233
13883,Ashley Jones,F,36,10,21560
13922,Christian Reynolds,M,42,15,55323
13925,Thomas Baker,M,12,18,98392
13949,Mark Dixon,M,15,13,20024
13955,Kristin Terry,F,27,3,32022
13957,Peggy Perez,F,55,19,69364
13965,Kayla Smith,F,60,5,08965
13994,Jessica Jackson,F,59,26,01195
14000,Melanie Thompson,F,14,30,96562
14019,Roger Patel,M,37,8,00880
14025,Tiffany Taylor,F,37,18,83652
14059,Richard Pittman,M,29,28,06857
14083,Samuel Lucero,M,58,16,68424
14097,Michael Davis,M,27,23,39130
14119,Calvin Schmidt,M,18,27,19700
14186,Stephen Alexander,M,61,19,96046
14204,David Powell,M,54,9,51853
14224,Jessica Calhoun,F,55,2,32433
14249,Stephen Holmes,M,22,7,20244
14283,Todd Davis,M,65,9,58743
14313,Elizabeth Faulkner,F,30,5,69429
14318,Mike Brewer,M,44,20,26721
14342,Jacob Miller,M,59,22,08951
14355,Jean Bullock,F,66,14,35714
14362,Juan Friedman,M,21,4,16428
14400,Joseph Allen,M,29,15,77925
14441,Angela Gregory,F,53,1,18239
14450,William Baker,M,57,5,88250
14456,Joel Obrien,M,37,11,50305
14458,Edward Davis,M,42,25,28152
14467,Whitney Hogan,F,42,13,67529
14472,Nathaniel Bailey,M,30,13,44358
14508,Jessica Gonzalez,F,65,21,21144
14510,Matthew Ward,M,16,2,50202
14539,Antonio Molina,M,23,11,08941
14573,Tara Johnson,F,15,15,65168
14574,Steven Horn,M,33,1,39957
14622,Shawn Robinson,M,12,15,80195
14653,Jackie Ross,F,67,9,37825
14659,Haley Moss,F,23,2,78972
14661,Peter Cannon,M,66,4,75579
14667,Ethan Vasquez,M,33,11,10178
14678,Erin Henderson,F,28,23,29861
14686,David Gonzalez,M,54,11,41744
14694,Judith French,F,18,12,27486
14721,Jonathan Jordan,M,66,19,74696
14732,Amanda Woods,F,12,5,78435
14751,Mallory Wallace,F,53,20,51886
14786,Rachel Johnson,F,46,27,49291
14810,Jeremy Taylor,M,41,25,14049
14855,Samantha Anderson,F,16,4,78606
14878,Anna Watson,F,16,6,22720
14891,Elizabeth Gutierrez,F,42,11,97751
14979,Megan Lara,F,47,9,51770
15023,Joseph Campbell,M,56,23,61250
15040,David Nguyen,M,29,19,81319
15048,Shannon Gould,F,24,20,29075
15053,Isaiah Owens,M,53,15,71243
15078,Meghan Reeves,F,25,14,04450
15100,Margaret Hunter,F,34,1,84257
15108,Elizabeth Brown,F,62,28,96628
15121,Kelly Murphy,F,15,12,82524
15180,Emily Payne,F,43,18,27117
15186,David Sanchez,M,54,20,68438
15192,Michael Trujillo,M,15,30,22703
15204,Aaron Wilson,M,42,14,18425
15222,Pam Jones,F,55,24,16222
15223,Melissa Little,F,34,2,64822
15238,Kara Kelly,F,55,28,50056
15266,Kim Pace,F,55,13,95622
15269,William Evans,M,64,13,24135
15314,Daryl Ward,M,28,20,71465
15315,Charles Bailey,M,25,4,57343
15340,Steven Anderson,M,24,26,16035
15345,Sandra Lynch,F,25,15,97974
15363,Kevin Wade,M,26,5,83304
15398,Joseph Rodriguez,M,34,30,19247
15410,Sherri Lewis,F,49,9,42798
15433,Catherine Hood,F,47,28,93132
15456,Hunter Huff,M,58,13,99822
15459,Mitchell Mooney,M,54,8,73435
15471,Seth Williams,M,17,21,88171
15476,Elizabeth Warren,F,47,7,46465
15501,Michele Davis,F,19,26,29542
15508,Jason Brock,M,18,23,79136
15513,Brittney Sims,F,51,13,69395
15541,Alexander Schwartz,M,65,23,62402
15553,Joel Stewart,M,28,29,23066
15555,Julie Brown,F,28,18,44344
15598,Amanda Warner,F,51,9,61261
15604,Sara Davis,F,41,21,27857
15612,Logan Townsend,M,60,23,81697
15614,Samantha Evans,F,53,1,87163
15630,Lynn Powell,F,66,27,24064
15669,Kristine Cruz,F,24,25,93090
15686,Carla Adams,F,48,29,10022
15691,Gina Decker,F,45,29,17483
15727,Gina Luna,F,23,29,28496
15729,Adrian Skinner,M,52,27,69100
15780,Christina Moore,F,31,3,21980
15782,Tracey Velasquez,F,30,25,10445
15789,James Davis,M,20,25,67086
15794,Diana Wilson,F,57,22,79516
15830,Amber Hawkins,F,31,19,03785
15840,Justin Patterson,M,31,27,61545
15849,Sarah Moore,F,33,3,74515
15894,Justin Walker,M,52,2,02557
15915,Kendra Vargas,F,67,11,99185
15940,Alyssa Villa,F,35,2,33750
16001,Jeremy Dawson,M,50,22,23673
16021,Laurie Boyd,F,50,24,79510
16036,Robert Brown,M,70,29,80897
16073,Abigail Blair,F,33,26,95555
16074,Joshua Townsend,M,22,30,69581
16105,Lori Webb,F,54,18,56078
16134,Courtney Garcia,F,23,19,24965
16168,Walter Anderson,M,53,18,67944
16180,Timothy Walters,M,38,27,58314
16181,Kerry Watkins,F,46,6,31366
16227,Craig Gomez,M,17,1,23797
16230,Christopher Little,M,53,9,85670
16241,Melissa Owen,F,59,5,32948
16250,Daniel Wells,M,43,9,23561
16263,Brittany Lambert,F,45,25,27850
16316,Charles King,M,51,16,59002
16329,Debbie Smith,F,26,23,70840
16368,Timothy Mendez,M,38,28,01338
16378,Connor Burke,M,29,7,08738
16381,Susan Banks,F,21,14,86787
16396,Darryl Hamilton,M,50,22,95317
16468,Lauren Harper,F,12,6,10748
16491,Kenneth Roberts,M,14,23,56238
16496,Kimberly Mitchell,F,55,12,67094
16499,James Martin,M,70,10,64919
16503,Stephen Morse,M,56,13,21917
16515,Brenda Turner,F,42,15,35201
16520,Lindsey Hess,F,24,18,59452
16522,Megan Brown,F,31,8,14455
16534,Virginia Beard,F,24,2,42156
16552,Colleen Morales,F,23,27,67095
16559,Douglas Maddox,M,13,20,11244
16562,Darlene Lozano,F,58,14,26302
16568,Chad Cantu,M,50,16,95932
16576,Brandy Knight,F,24,4,18053
16623,Daniel Reed,M,48,18,90294
16629,Sarah Vaughn,F,38,12,85867
16638,Kayla Blair,F,56,15,39077
16654,Sabrina Duke,F,42,28,69130
16656,Natalie Jimenez,F,62,14,69141
16723,Randall Mcgee,M,63,9,11837
16742,Todd Bennett,M,55,20,87344
16774,David Townsend,M,22,6,80880
16788,Julie Tucker,F,28,11,18096
16797,Natalie Jones,F,25,27,99625
16804,Jessica Fowler,F,18,3,88894
16807,Garrett Morgan,M,40,5,84050
16816,Troy Yoder,M,69,12,66767
16827,Raymond Anderson,M,18,1,05739
16858,Rebecca Rosario,F,44,29,65185
16916,Kimberly Jackson,F,37,22,86298
16936,Brian Bryant,M,45,10,48693
16939,Laura Turner,F,40,12,73253
16951,Tammie Rhodes,F,20,7,75599
16955,Elizabeth Evans,F,35,17,18257
16958,Karen Collins,F,49,14,33086
16997,Sally Rodriguez,F,21,15,95474
17008,Laura Lloyd,F,17,19,52839
17016,Adam Ross,M,38,27,72426
17022,Stephanie Higgins,F,42,7,35013
17030,Linda Taylor,F,34,9,33184
17039,Anthony Sanchez,M,51,22,37203
17058,Joshua Williams,M,19,6,06638
17086,Shelby Diaz,F,60,13,48558
17105,Charles Murphy,M,57,7,65885
17116,Shane Floyd,M,64,5,63865
17144,Samantha Kelly,F,60,21,66812
17160,Bradley Cooper,M,40,18,31054
17177,Ashley Wong,F,16,18,98440
17189,Crystal Simmons,F,49,9,59076
17199,Thomas Mitchell,M,37,2,49634
17238,Alicia David,F,51,15,99871
17253,Robert Livingston,M,47,27,45148
17257,Judy Rhodes,F,53,14,96547
17259,Amy Dennis,F,70,1,57682
17271,Joshua Kim,M,53,28,73455
17272,David Rose,M,12,27,05193
17285,Charles Paul,M,15,11,67505
17303,Logan Nash,M,47,6,81706
17322,Robert Harmon,M,62,29,18427
17331,Jessica Adams,F,25,22,18683
17334,Angela Melton,F,67,28,74908
17357,Gina Miller,F,47,22,41349
17362,Briana Robinson,F,30,25,13425
17387,Alexis Scott,F,63,6,95100
17403,Matthew Knapp,M,42,19,44063
17443,Luis Hahn,M,27,9,67800
17469,Tiffany Guzman,F,53,24,68394
17474,Dustin Flores,M,23,5,66910
17484,John Reynolds,M,31,3,25163
17515,Ronnie Sanchez,M,20,1,73922
17518,Michelle Mcknight,F,20,22,36892
17532,Julie Jones,F,44,27,35136
17540,Luis Payne,M,39,4,40768
17560,Duane Sandoval,M,44,23,47410
17579,Richard Forbes,M,65,30,79977
17593,Chad Owens,M,15,17,97316
17597,Tanner Henson,M,31,28,47375
17605,Keith Best,M,50,27,87697
17645,Angela Medina,F,66,11,03535
17657,Kristin Rodriguez,F,13,5,10691
17658,Amanda Lee,F,34,16,93113
17664,Mark Peterson,M,70,25,13699
17679,William Gonzalez,M,38,24,17508
17695,Alison Sharp,F,38,29,86562
17710,Matthew Sanders,M,18,30,58373
17714,Courtney Mcgrath,F,47,5,10393
17716,Austin Russell,M,13,13,46613
17729,Jessica Ray,F,69,20,91225
17751,Brian Long,M,22,25,95132
17769,Andrew Anderson,M,61,11,94308
17800,Dale Taylor,M,31,18,56270
17846,Matthew Hernandez,M,54,25,52894
17881,Scott Leon,M,56,21,51258
17898,Richard Watson,M,47,10,68424
17907,Richard Brown,M,33,22,23931
17943,Gary Morse,M,25,17,93903
17955,Kenneth Young,M,24,8,65262
17986,Alvin Mendoza,M,59,12,55860
17999,Brooke Michael,F,42,12,03623
18022,Brittany Hines,F,67,6,98556
18023,Adrian Johnson,M,51,23,23150
18047,Joshua Torres,M,62,26,68647
18057,Christopher Brown,M,48,5,53455
18066,Donna Torres,F,25,27,55868
18083,Allison Mendez,F,50,4,16587
18100,Steven Tran,M,35,26,65311
18106,Janet Moody,F,51,24,24986
18110,Jessica Porter,F,28,10,99559
18118,Ryan Singleton,M,18,26,95384
18169,Ariana Delgado,F,18,26,34017
18181,Jeffrey Howard,M,50,28,05446
18195,Nichole Wagner,F,50,29,81939
18199,Amy Griffin,F,47,18,07817
18205,Michelle Smith,F,45,23,05661
18206,Latasha Edwards,F,63,11,88366
18265,Thomas Richardson,M,16,12,16493
18281,Anthony Lewis,M,45,13,49811
18286,Joseph Stevenson,M,33,23,00920
18289,Amanda Francis,F,46,19,40612
18296,George Bowman,M,36,21,20364
18306,Douglas Green,M,60,24,67118
18307,Willie Mccarthy,M,19,20,08279
18399,Alec Miranda,M,70,12,47577
18434,Andre Wilson,M,19,11,00637
18453,Jack Allison,M,51,5,27303
18461,Jill Taylor,F,54,20,42207
18473,Sarah Clark,F,16,2,87375
18495,Shannon Davis,F,68,9,22506
18500,Teresa Hooper,F,44,22,01241
18514,Paige Bishop,F,23,17,37825
18517,James Fox,M,61,6,47891
18518,Heather Calhoun,F,13,19,96487
18526,Rebecca Fields,F,41,28,76388
18552,Amy Munoz,F,47,24,04990
18565,Matthew Rodriguez,M,19,22,42418
18580,Holly Gonzalez,F,51,25,35309
18584,Raven Miller,F,20,17,92679
18587,Mark Palmer,M,42,22,75068
18628,Thomas Hernandez,M,62,10,39838
18643,Catherine Morales,F,13,20,23687
18663,Kim Ellis,F,43,23,24577
18677,Chelsea Diaz,F,30,9,73474
18681,Vanessa Brown,F,23,15,73470
18727,Andrew Malone,M,29,23,07087
18768,Peter Hall,M,31,23,57343
18771,Catherine Johnson,F,14,25,86118
18787,Linda Thomas,F,64,25,70950
18809,Joseph Jones,M,30,25,77634
18819,Steven Reed,M,42,20,06444
18823,Jake Gutierrez,M,44,5,57455
18846,Omar Love,M,16,8,81866
18850,James Roberts,M,30,7,92263
18877,Holly Jimenez,F,28,22,31639
18897,Kyle Morton,M,40,21,52447
18923,Samuel Hicks,M,50,23,51780
18931,Eric Wheeler,M,12,12,66064
18945,Kristen Davis,F,55,23,55988
18965,Marissa Cummings,F,39,28,25732
18968,Jeremy White,M,23,4,23028
18971,Dawn Hancock,F,40,15,85842
18984,Keith Stevens,M,48,5,30450
18995,Valerie Peck,F,46,24,48314
19004,Sarah Green,F,70,14,91250
19008,Kristen Smith,F,49,12,36641
19018,James Brown,M,13,1,50887
19041,Holly Gonzales,F,25,19,43091
19077,Philip Dixon,M,60,12,12494
19079,Sherri Whitehead,F,19,29,56609
19094,Amanda Smith,F,21,5,57979
19108,William Smith,M,33,11,62590
19113,Mandy Edwards,F,59,13,97472
19122,Peggy Young,F,64,12,56959
19145,Toni Roberts,F,19,26,04736
19247,Thomas Hensley,M,29,11,71454
19250,Ronald Barnes,M,48,15,13570
19251,Emily Walter,F,43,3,24483
19279,Laura Williams,F,51,21,32365
19317,Nancy Carroll,F,35,14,13871
19318,April Jacobson,F,48,15,65518
19325,Elizabeth Mckinney,F,33,9,59779
19330,Joan Johnston,F,36,17,82764
19341,Michael Carrillo,M,19,25,90599
19348,Javier Smith,M,49,15,58677
19373,Kimberly Barnett,F,58,25,75089
19379,Cindy Ayers,F,56,27,02221
19384,Seth Scott,M,62,17,48313
19388,Wendy Livingston,F,18,26,71533
19401,Christopher Roberts,M,62,22,08219
19415,Laurie Mahoney,F,40,20,77312
19445,Lisa Hughes,F,17,7,45948
19447,Beverly Watson,F,21,29,90010
19457,Heather Tyler,F,29,29,35505
19484,Melissa Ochoa,F,58,27,02243
19516,Phillip Jackson,M,17,10,16245
19528,Joseph Garcia,M,29,20,83009
19554,Julia Frederick,F,50,3,57089
19635,Amber Ferguson,F,51,20,32976
19645,Debbie Lamb,F,29,16,85239
19647,John Mccormick,M,62,4,87932
19651,Jesse Doyle,M,12,29,43410
19654,Noah Jacobs,M,35,20,86327
19657,Robert Martin,M,20,9,18112
19664,Ashley Jackson,F,17,4,13344
19669,Michael Barron,M,57,11,65545
19671,Vincent Whitehead,M,64,24,33606
19714,David Glenn,M,18,8,14596
19718,Justin Davis,M,26,25,98446
19729,Paige Flowers,F,53,7,21249
19744,Kristin Carney,F,37,6,84477
19766,Victoria Roberts,F,28,8,20779
19779,Vincent Taylor,M,26,9,83409
19780,Nathan Clark,M,59,15,85618
19857,Michael Garcia,M,27,22,90567
19867,Antonio Martinez,M,62,27,30759
19886,Stanley Rangel,M,14,6,82389
19903,Joseph Hughes,M,14,23,78025
19927,Joseph Peterson,M,56,12,15388
20020,Terry Marquez,M,37,7,89348
20033,Michael Walker,M,48,28,22426
20040,Alexis Jones,M,40,26,65057
20046,Jacob Campbell,M,39,7,24600
20055,Donald Burch,M,46,14,46369
20068,Katie Daniels,F,36,10,70118
20078,Danielle Love,F,59,12,25233
20082,Jessica Cook,F,69,1,16195
20095,Stephen Tapia,M,20,8,81607
20108,Miguel Moore,M,13,19,70972
20130,Andrea King,F,61,22,06017
20180,Mary Castillo,F,27,26,31869
20196,Joseph Jenkins,M,46,9,35147
20198,Heather James,F,21,3,86468
20204,Blake Benton,M,50,15,22296
20217,Shelia Smith,F,48,16,44495
20248,Elizabeth Harris,F,12,10,44922
20254,Stephen Parker,M,57,21,77619
20278,Donald Berg,M,19,22,02904
20292,Cassandra Knapp,F,47,3,59395
20296,Brittany Kelly,F,29,17,13971
20307,Gregory Moore,M,28,1,45074
20321,Matthew Mcintosh,M,63,27,64420
20324,Christopher Petersen,M,28,13,31408
20365,Kevin Thompson,M,40,8,47144
20390,Jennifer Bailey,F,44,28,43874
20399,Steven Smith,M,14,18,32749
20423,Joshua Harmon,M,65,14,30283
20446,Sherry Davis,F,36,18,51441
20449,Cynthia Farrell,F,59,16,31428
20460,Christopher Pollard,M,23,25,22435
20469,April Peters,F,33,23,23402
20471,Benjamin Cole,M,17,7,02256
20485,Lance Carter,M,22,25,64701
20614,William Taylor,M,30,25,50484
20633,Alexandra Collins,F,14,15,19369
20645,Paula Warner,F,70,10,98200
20693,Stacy Watkins,F,55,15,97980
20744,Amanda Smith,F,68,17,89659
20754,Brittany Cooper,F,13,14,32957
20770,Nicole Brady,F,42,1,82017
20837,Jacob Wilson,M,22,19,84426
20891,Stephanie Davis,F,20,20,19605
20892,Jason Bowen,M,28,10,85859
20917,Erik Johnson,M,13,27,17971
20949,Nicholas Bird,M,54,14,98432
20959,Marvin Christian,M,52,18,19271
20975,Jennifer Olson,F,55,29,03658
21027,Jennifer Lopez,F,16,5,64744
21039,Morgan Boyd,F,19,4,66158
21041,Jeremy Wallace,M,33,12,92147
21048,Gwendolyn King,F,30,24,54503
21050,Nicole Matthews,F,60,28,15453
21057,Carolyn Diaz,F,61,28,22307
21122,Alice Sims,F,35,10,49834
21156,Sandy Skinner,F,50,27,12156
21188,Timothy Chaney,M,66,8,46947
21195,Michael Campbell,M,48,21,41699
21205,Charles Christensen,M,62,28,93026
21208,Christopher Lopez,M,22,8,31605
21210,Travis Davis,M,68,4,05911
21300,Eric Mack,M,23,11,45676
21312,Peter King,M,24,27,80025
21330,Stephen Allison,M,61,27,65420
21370,Brooke Green,F,22,25,53162
21378,Ralph Evans,M,50,29,23821
21410,Anthony Smith,M,68,3,26214
21446,Sara Marshall,F,12,27,95181
21458,Benjamin Shannon,M,45,2,72675
21484,Sharon Johnson,F,39,4,76316
21502,Joshua Peterson,M,31,4,31173
21503,Latoya Hall,F,68,15,97429
21529,Melissa Ellison,F,25,22,55483
21558,Stephanie Washington,F,68,4,40614
21590,Felicia Wood,F,52,18,03309
21591,Jacob Martinez,M,68,20,41770
21605,Teresa White,F,48,16,34823
21617,Michael Cunningham,M,60,22,07008
21642,Melissa Wood,F,60,30,97453
21716,Victoria Robinson,F,66,3,18135
21753,Gilbert Marshall,M,56,17,09044
21763,Kenneth Jenkins,M,38,5,74593
21802,Jacob Tucker,M,46,5,30196
21827,Margaret Dougherty,F,36,20,21228
21835,Cory Jones,M,30,30,34233
21861,Ashley Callahan,F,45,2,80337
21883,William Cook,M,52,14,72561
21894,Ryan Sanchez,M,36,3,73126
21909,Morgan Sanchez,F,60,29,35727
21934,Mark Long,M,13,5,25957
21962,Jared Martinez,M,13,5,08397
21963,Jennifer Peterson,F,32,24,12070
21998,Beth Wilkerson,F,21,23,89264
22007,Jeffery Conway,M,43,17,58286
22031,Jane Sharp,F,48,3,38585
22037,Phillip Smith,M,50,11,80361
22053,Alyssa Horton,F,33,27,58314
22058,James Scott,M,33,26,82017
22094,Christopher Palmer,M,58,26,82435
22125,Robert Baker,M,23,13,01609
22143,Stephen Martinez,M,21,18,01227
22146,Lisa Doyle,F,55,2,97384
22166,Larry Perry,M,52,20,22885
22175,Jeremy Odom,M,13,25,75089
22184,Adam Cameron,M,18,24,20857
22186,Carlos Edwards,M,22,6,36178
22201,Lisa Johnson,F,59,29,98136
22222,Francisco Clark,M,52,13,00564
22223,Jose Dickerson,M,66,8,67974
22225,Denise Mack,F,70,19,61701
22226,Michael Martin,M,24,23,13713
22233,Michael Williams,M,32,22,36598
22241,Dana Hayes,F,68,20,05950
22253,Nathan Brooks,M,17,6,96783
22255,Cheryl Caldwell,F,48,22,98536
22262,Alexander Fowler,M,55,27,04463
22273,Veronica Baker,F,17,2,37671
22278,Chloe Thompson,F,13,12,28587
22291,John Freeman,M,69,19,59243
22311,Bruce Stewart,M,66,17,74840
22334,Dorothy Miranda,F,14,5,39067
22339,Justin Wilson,M,23,26,40214
22378,Reginald Scott,M,30,26,43669
22384,Dave Mejia,M,43,27,39068
22386,Linda Rollins,F,30,7,72475
22403,Emily Sullivan,F,54,11,01228
22418,Gail Haley,F,27,26,61537
22436,Steven Hoffman,M,18,24,75422
22459,Donna Wells,F,39,6,75223
22483,Jeremy Ramos,M,44,8,33846
22493,Stephen Finley,M,17,28,91158
22515,John Thomas,M,44,5,48119
22535,Gregory Martinez,M,15,4,40117
22574,Brianna Fox,F,63,10,41439
22608,Jessica Abbott,F,26,18,55942
22620,Jessica Lopez,F,15,28,78332
22638,James Miller,M,63,17,30933
22649,Debbie Ramirez,F,34,19,86849
22657,Tyler Soto,M,38,17,59468
22666,Luis Nelson,M,16,19,92812
22716,Jamie Robles,F,30,27,18841
22721,James Johnson,M,68,8,39159
22737,Jesse Fritz,M,53,6,79408
22764,Donald Holmes,M,49,6,07099
22771,John Stewart,M,66,12,37564
22774,Jacob Roman,M,64,15,49808
22799,Wesley Reed,M,16,17,24102
22826,Annette Blackwell,F,26,27,41570
22834,Kristopher Todd,M,16,13,76248
22877,Morgan Page,F,36,22,57423
22889,Eric Brown,M,31,18,25493
22942,Linda Brown,F,59,6,82418
22966,Denise Silva,F,65,10,26005
22983,Jacob Reese,M,33,1,20166
22987,Frances Smith,F,54,12,15651
23039,Jeremy Gonzalez,M,29,2,10422
23047,Jacob Griffin,M,38,20,34583
23057,Sarah Miller,F,24,16,30114
23089,Angela Benjamin,F,65,10,69044
23143,Andrea Bennett,F,57,4,09473
23148,Gwendolyn Hernandez,F,17,14,48678
23154,Jennifer Rasmussen,F,28,22,74901
23157,Heather Mcguire,F,36,19,11504
23158,Alison Robertson,F,31,18,94631
23162,Wayne Blake,M,31,3,44681
23169,Julia Rice,F,35,14,79859
23184,Kristin Evans,F,64,28,55441
23232,Joshua Hickman,M,70,25,02719
23258,Connie Porter,F,43,9,13198
23259,Robin Thomas,F,30,22,73652
23267,Adam Thompson,M,69,30,55808
23269,Kelly Pierce,F,41,23,06045
23314,Michael Sherman,M,51,25,87504
23340,Travis Martinez,M,43,5,92322
23357,Sandra Franklin,F,38,29,89383
23377,Christine Sanders,F,19,11,21949
23399,Jennifer Martinez,F,44,17,88307
23405,Bradley Roberts,M,26,25,99041
23435,Edward Marshall,M,16,20,66112
23442,Theresa Evans,F,68,21,26876
23447,Michelle Cruz,F,67,8,08233
23449,Thomas Clarke,M,53,10,30403
23459,Warren Davis,M,17,12,99566
23461,Erica Riddle,F,33,29,03756
23466,James Phillips,M,46,25,85449
23469,Dylan Cross,M,62,23,96549
23484,Malik Bright,M,45,24,41971
23489,Jennifer Weiss,F,29,27,10227
23499,Jason Montoya,M,15,16,56199
23540,John Evans,M,35,26,81745
23542,Philip Dougherty,M,54,29,93683
23550,Paula Mitchell,F,43,11,34423
23555,Patricia Williams,F,50,1,68021
23595,Joshua Kim,M,40,3,74763
23605,Steve Butler,M,39,17,59868
23614,Donna Brown,F,59,3,51024
23634,Gabriel Brown,M,50,18,51747
23649,Robert Jacobs,M,12,28,86893
23651,Ann Velazquez,F,23,7,93691
23658,Thomas Davis,M,56,6,79439
23672,Catherine Bell,F,66,13,40804
23681,William Mcbride,M,14,5,35021
23696,Leah Singleton,F,19,15,06375
23715,Tiffany Cross,F,64,14,76804
23716,Mark Reed,M,32,26,57105
23718,Suzanne Barnes,F,42,10,20789
23732,John Burton,M,62,3,84310
23751,Jeffrey Floyd,M,66,12,53426
23752,Rebecca Johnson,F,66,25,49636
23759,Jose Smith,M,28,5,11883
23763,Christina Mann,F,58,30,37763
23766,Theresa Cortez,F,54,8,77575
23769,Kelly Moore,M,69,21,58963
23787,Taylor Martin,F,31,30,69797
23853,Ronald White,M,60,10,85036
23865,Kenneth Jimenez,M,44,28,73499
23874,Richard Gomez,M,24,25,91785
23897,Alexis Peck,M,69,26,79485
23905,Nicholas Holloway,M,38,9,81004
